Order_ID,Customer_ID,Order_Date,Product_Category,Product_Name,Quantity,Unit_Price,Total_Price,Payment_Type,Delivery_Days,Customer_City
101916,C145,18-03-2023,Home,Cookware,5,3554,17770,UPI,7,Hyderabad
101917,C638,05-07-2023,Clothing,Shirt,4,19200,76800,Debit Card,5,Bangalore
101918,C602,30-01-2023,Sports,Gloves,1,8729,8729,COD,4,Delhi
101919,C188,25-08-2023,Sports,Gloves,1,8227,8227,Debit Card,4,Mumbai
101920,C334,13-03-2023,Home,Cookware,2,3720,7440,Debit Card,5,Bhopal
101921,C538,25-02-2023,Beauty,Shampoo,2,12720,25440,UPI,5,Pune
101922,C261,12-07-2023,Home,Cookware,2,18537,37074,UPI,6,Bangalore
101923,C840,06-02-2023,Electronics,Headphones,2,19108,38216,Debit Card,7,Mumbai
101924,C752,13-11-2023,Clothing,T-Shirt,5,14560,72800,Debit Card,7,Indore
101925,C934,15-09-2023,Sports,Cricket Bat,5,10763,53815,Credit Card,5,Pune
101926,C218,20-11-2023,Sports,Football,5,13010,65050,Debit Card,6,Mumbai
101927,C484,29-07-2023,Beauty,Face Wash,1,12239,12239,COD,6,Mumbai
101928,C168,14-06-2023,Sports,Gloves,2,17890,35780,COD,2,Chennai
101929,C668,15-09-2023,Beauty,Perfume,3,7959,23877,UPI,4,Pune
101930,C245,11-05-2023,Home,Chair,2,11530,23060,COD,4,Mumbai
101931,C223,09-12-2023,Electronics,Laptop,2,19703,39406,UPI,2,Pune
101932,C767,11-07-2023,Electronics,Headphones,1,16609,16609,UPI,6,Pune
101933,C266,08-04-2023,Electronics,Mouse,5,7031,35155,Debit Card,7,Chennai
101934,C598,19-03-2023,Clothing,Shirt,3,6696,20088,COD,3,Hyderabad
101935,C229,08-09-2023,Clothing,Jacket,2,8588,17176,COD,5,Delhi
101936,C480,05-01-2023,Electronics,Headphones,1,9123,9123,Credit Card,7,Chennai
101937,C626,12-10-2023,Sports,Football,1,2841,2841,Credit Card,3,Pune
101938,C823,08-08-2023,Sports,Gloves,1,5958,5958,Credit Card,3,Bhopal
101939,C569,11-06-2023,Home,Mixer,1,18449,18449,COD,4,Bhopal
101940,C263,11-06-2023,Clothing,T-Shirt,2,11108,22216,COD,4,Delhi
101941,C289,26-11-2023,Sports,Football,2,2394,4788,UPI,7,Chennai
101942,C213,29-09-2023,Beauty,Perfume,1,18811,18811,Debit Card,5,Delhi
101943,C493,04-04-2023,Clothing,T-Shirt,3,3103,9309,Debit Card,5,Chennai
101944,C446,05-05-2023,Home,Chair,3,15589,46767,Credit Card,7,Mumbai
101945,C413,07-01-2023,Sports,Football,3,9532,28596,Debit Card,2,Bhopal
101946,C257,16-05-2023,Clothing,Shirt,5,19966,99830,Credit Card,7,Chennai
101947,C148,27-06-2023,Electronics,Headphones,2,18587,37174,COD,3,Mumbai
101948,C378,22-01-2023,Home,Table,1,734,734,Credit Card,2,Indore
101949,C879,11-08-2023,Beauty,Perfume,2,16434,32868,Debit Card,3,Pune
101950,C513,14-08-2023,Home,Cookware,4,2773,11092,Debit Card,5,Bhopal
101951,C198,09-02-2023,Beauty,Cream,4,3445,13780,Debit Card,6,Bhopal
101952,C793,14-04-2023,Clothing,Jacket,3,6868,20604,Debit Card,7,Chennai
101953,C630,11-12-2023,Home,Mixer,3,2074,6222,Credit Card,4,Indore
101954,C228,12-03-2023,Clothing,Jeans,3,7428,22284,Credit Card,7,Bangalore
101955,C238,25-07-2023,Sports,Gloves,4,13235,52940,UPI,2,Mumbai
101956,C845,31-01-2023,Clothing,Jeans,4,11191,44764,Credit Card,6,Delhi
101957,C184,14-02-2023,Home,Mixer,1,12323,12323,Debit Card,4,Hyderabad
101958,C777,17-10-2023,Clothing,Jacket,1,18892,18892,Credit Card,2,Bangalore
101959,C376,07-05-2023,Clothing,T-Shirt,2,11418,22836,UPI,4,Bangalore
101960,C125,09-07-2023,Home,Cookware,2,12478,24956,Credit Card,6,Chennai
101961,C273,12-07-2023,Electronics,Laptop,3,11555,34665,Debit Card,3,Delhi
101962,C428,05-05-2023,Electronics,Laptop,3,2867,8601,UPI,7,Indore
101963,C979,09-06-2023,Beauty,Shampoo,4,2788,11152,UPI,7,Bangalore
101964,C754,09-11-2023,Sports,Gloves,2,5688,11376,Debit Card,3,Bhopal
101965,C165,16-04-2023,Electronics,Phone,3,17163,51489,Credit Card,3,Delhi
101966,C795,08-10-2023,Clothing,Jacket,4,1353,5412,UPI,3,Bangalore
101967,C836,13-06-2023,Beauty,Cream,5,14109,70545,COD,6,Bangalore
101968,C474,21-12-2023,Home,Mixer,5,13967,69835,Credit Card,4,Chennai
101969,C765,02-09-2023,Beauty,Perfume,3,3741,11223,UPI,6,Hyderabad
101970,C628,01-02-2023,Home,Table,5,3222,16110,UPI,6,Pune
101971,C500,23-01-2023,Sports,Gloves,1,10854,10854,Debit Card,3,Bhopal
101972,C962,02-03-2023,Home,Table,1,2260,2260,Credit Card,5,Indore
101973,C806,30-11-2023,Home,Chair,3,19167,57501,Debit Card,3,Bangalore
101974,C923,29-06-2023,Home,Table,2,17331,34662,Debit Card,5,Delhi
101975,C247,13-04-2023,Home,Cookware,1,13140,13140,UPI,7,Hyderabad
101976,C796,26-08-2023,Sports,Cricket Bat,5,14199,70995,COD,4,Chennai
101977,C742,20-08-2023,Electronics,Headphones,3,8729,26187,Credit Card,3,Bhopal
101978,C128,05-02-2023,Electronics,Mouse,3,14801,44403,Credit Card,6,Chennai
101979,C508,21-11-2023,Electronics,Laptop,5,15428,77140,UPI,3,Indore
101980,C895,08-04-2023,Sports,Gloves,5,15410,77050,UPI,3,Delhi
101981,C774,15-11-2023,Clothing,T-Shirt,1,13865,13865,COD,4,Bangalore
101982,C306,20-10-2023,Electronics,Phone,5,12252,61260,UPI,6,Mumbai
101983,C656,01-10-2023,Clothing,Shirt,5,12250,61250,Debit Card,7,Bhopal
101984,C294,27-07-2023,Home,Cookware,1,8484,8484,UPI,7,Bangalore
101985,C208,15-02-2023,Electronics,Headphones,2,19399,38798,COD,7,Mumbai
101986,C159,16-11-2023,Electronics,Mouse,3,2096,6288,Credit Card,3,Mumbai
101987,C354,01-05-2023,Electronics,Mouse,3,16326,48978,COD,3,Bhopal
101988,C804,11-08-2023,Clothing,T-Shirt,5,10078,50390,COD,2,Delhi
101989,C807,17-12-2023,Home,Chair,3,4291,12873,Credit Card,7,Indore
101990,C271,25-12-2023,Beauty,Shampoo,5,2813,14065,UPI,5,Delhi
101991,C693,09-09-2023,Electronics,Headphones,1,18720,18720,UPI,5,Chennai
101992,C310,09-08-2023,Home,Table,1,8048,8048,COD,6,Mumbai
101993,C844,27-05-2023,Beauty,Shampoo,2,14746,29492,Debit Card,7,Delhi
101994,C340,25-02-2023,Electronics,Mouse,5,10543,52715,UPI,4,Bhopal
101995,C469,09-08-2023,Beauty,Perfume,4,3872,15488,Debit Card,7,Indore
101996,C518,21-02-2023,Home,Mixer,5,18013,90065,Debit Card,5,Bangalore
101997,C816,17-06-2023,Sports,Cricket Bat,1,16891,16891,Debit Card,5,Hyderabad
101998,C343,26-07-2023,Electronics,Phone,3,9150,27450,Credit Card,4,Indore
101999,C733,21-10-2023,Sports,Cricket Bat,1,10305,10305,COD,6,Delhi
102000,C167,13-12-2023,Home,Table,4,7658,30632,COD,6,Chennai
102001,C155,29-08-2023,Sports,Shoes,3,14686,44058,COD,5,Bangalore
102002,C350,17-05-2023,Clothing,Jacket,4,12234,48936,COD,2,Delhi
102003,C601,12-08-2023,Electronics,Mouse,3,16237,48711,Debit Card,4,Chennai
102004,C120,17-12-2023,Electronics,Phone,3,12823,38469,Credit Card,7,Chennai
102005,C998,06-09-2023,Clothing,Jeans,2,9992,19984,Debit Card,4,Chennai
102006,C343,08-04-2023,Electronics,Phone,4,1995,7980,Credit Card,6,Mumbai
102007,C357,01-02-2023,Home,Mixer,4,18992,75968,Debit Card,6,Bangalore
102008,C988,27-11-2023,Sports,Gloves,1,9173,9173,COD,6,Mumbai
102009,C742,25-09-2023,Clothing,T-Shirt,1,5467,5467,UPI,2,Hyderabad
102010,C415,08-03-2023,Beauty,Face Wash,5,5506,27530,UPI,7,Delhi
102011,C867,14-04-2023,Sports,Football,2,16386,32772,Credit Card,5,Chennai
102012,C577,01-05-2023,Clothing,Shirt,4,4477,17908,UPI,7,Delhi
102013,C259,28-07-2023,Electronics,Headphones,2,6065,12130,COD,4,Bhopal
102014,C986,20-07-2023,Beauty,Face Wash,4,18613,74452,Credit Card,5,Delhi
102015,C881,12-02-2023,Sports,Cricket Bat,5,7840,39200,Debit Card,4,Mumbai
102016,C849,05-12-2023,Home,Table,2,12082,24164,UPI,2,Hyderabad
102017,C254,13-09-2023,Electronics,Mouse,2,4880,9760,UPI,6,Bhopal
102018,C428,02-10-2023,Beauty,Face Wash,5,7611,38055,UPI,4,Pune
102019,C716,31-08-2023,Beauty,Shampoo,1,7703,7703,UPI,7,Hyderabad
102020,C190,18-01-2023,Beauty,Cream,3,10405,31215,Debit Card,6,Bangalore
102021,C864,20-09-2023,Home,Table,4,8673,34692,UPI,2,Bhopal
102022,C736,13-12-2023,Sports,Shoes,2,13356,26712,Credit Card,7,Hyderabad
102023,C475,06-07-2023,Beauty,Shampoo,1,1780,1780,Credit Card,2,Chennai
102024,C212,03-12-2023,Beauty,Cream,3,10746,32238,UPI,6,Bhopal
102025,C300,23-12-2023,Sports,Gloves,1,18975,18975,Credit Card,7,Delhi
102026,C337,05-10-2023,Home,Mixer,3,8448,25344,Credit Card,3,Delhi
102027,C537,25-03-2023,Beauty,Cream,1,15337,15337,COD,5,Bhopal
102028,C407,20-04-2023,Home,Cookware,5,5602,28010,Credit Card,2,Bhopal
102029,C735,07-12-2023,Sports,Gloves,5,1712,8560,UPI,2,Bangalore
102030,C895,17-03-2023,Electronics,Headphones,4,12346,49384,Credit Card,3,Pune
102031,C494,06-10-2023,Sports,Shoes,4,14445,57780,COD,7,Bhopal
102032,C216,07-05-2023,Clothing,Jeans,5,12391,61955,UPI,3,Delhi
102033,C446,06-06-2023,Sports,Shoes,2,2044,4088,COD,2,Hyderabad
102034,C141,08-01-2023,Beauty,Cream,1,6936,6936,Debit Card,5,Chennai
102035,C291,08-08-2023,Clothing,Jeans,4,2667,10668,Credit Card,7,Hyderabad
102036,C412,21-06-2023,Electronics,Mouse,2,11375,22750,COD,5,Bangalore
102037,C781,05-08-2023,Clothing,Shirt,5,19315,96575,COD,5,Chennai
102038,C718,17-10-2023,Home,Cookware,5,8442,42210,UPI,4,Bangalore
102039,C645,26-09-2023,Beauty,Shampoo,3,5370,16110,COD,7,Bhopal
102040,C868,18-08-2023,Beauty,Cream,2,556,1112,COD,5,Pune
102041,C960,22-03-2023,Sports,Football,1,316,316,UPI,3,Bangalore
102042,C724,15-03-2023,Home,Cookware,5,10944,54720,Debit Card,2,Mumbai
102043,C268,04-03-2023,Clothing,Jacket,2,7736,15472,Credit Card,2,Bangalore
102044,C599,25-05-2023,Clothing,T-Shirt,2,2908,5816,Debit Card,3,Mumbai
102045,C665,19-11-2023,Beauty,Cream,3,17784,53352,COD,5,Hyderabad
102046,C376,06-03-2023,Sports,Cricket Bat,2,12466,24932,Debit Card,6,Delhi
102047,C640,10-01-2023,Clothing,Shirt,3,4225,12675,Credit Card,2,Hyderabad
102048,C255,28-12-2023,Electronics,Phone,2,7443,14886,COD,5,Hyderabad
102049,C161,12-03-2023,Clothing,Jeans,3,10017,30051,Debit Card,2,Delhi
102050,C830,11-11-2023,Electronics,Laptop,2,3266,6532,COD,7,Pune
102051,C525,10-04-2023,Sports,Football,3,11521,34563,COD,7,Delhi
102052,C543,10-06-2023,Electronics,Mouse,4,17637,70548,UPI,5,Pune
102053,C314,20-09-2023,Clothing,Jacket,1,14176,14176,UPI,6,Indore
102054,C269,13-01-2023,Beauty,Cream,5,11229,56145,UPI,3,Delhi
102055,C387,29-06-2023,Home,Table,3,17767,53301,COD,4,Mumbai
102056,C637,23-07-2023,Electronics,Phone,1,7178,7178,UPI,2,Hyderabad
102057,C140,23-07-2023,Home,Cookware,2,19304,38608,Debit Card,4,Hyderabad
102058,C224,27-08-2023,Electronics,Mouse,4,8506,34024,UPI,2,Chennai
102059,C727,12-05-2023,Electronics,Laptop,4,7924,31696,UPI,7,Delhi
102060,C823,21-03-2023,Home,Chair,3,387,1161,COD,4,Chennai
102061,C458,18-07-2023,Electronics,Phone,2,7252,14504,COD,6,Delhi
102062,C782,08-02-2023,Beauty,Shampoo,5,15089,75445,UPI,4,Bhopal
102063,C777,07-04-2023,Electronics,Phone,1,8119,8119,COD,6,Mumbai
102064,C186,09-05-2023,Clothing,Jacket,1,1633,1633,UPI,6,Bangalore
102065,C757,23-09-2023,Clothing,T-Shirt,1,7822,7822,Credit Card,3,Chennai
102066,C507,07-07-2023,Clothing,Jacket,1,19980,19980,Debit Card,4,Bhopal
102067,C690,20-10-2023,Clothing,T-Shirt,3,12413,37239,UPI,7,Chennai
102068,C921,23-06-2023,Clothing,T-Shirt,5,14024,70120,Credit Card,2,Bhopal
102069,C783,19-03-2023,Home,Table,3,3943,11829,COD,3,Bangalore
102070,C388,05-01-2023,Sports,Shoes,1,17876,17876,Credit Card,6,Delhi
102071,C634,03-05-2023,Beauty,Cream,2,7311,14622,Credit Card,5,Pune
102072,C851,22-12-2023,Beauty,Face Wash,5,6962,34810,UPI,5,Mumbai
102073,C196,09-09-2023,Electronics,Headphones,4,4286,17144,Debit Card,2,Hyderabad
102074,C415,29-07-2023,Electronics,Laptop,3,16464,49392,COD,5,Bangalore
102075,C705,28-06-2023,Sports,Cricket Bat,2,323,646,Credit Card,4,Hyderabad
102076,C561,07-04-2023,Sports,Cricket Bat,1,9468,9468,Credit Card,2,Delhi
102077,C391,31-12-2023,Clothing,Jeans,2,444,888,Debit Card,3,Bhopal
102078,C628,28-06-2023,Beauty,Shampoo,4,7470,29880,Debit Card,7,Indore
102079,C526,15-09-2023,Home,Mixer,2,10573,21146,Debit Card,6,Bhopal
102080,C290,30-03-2023,Electronics,Mouse,1,1526,1526,COD,5,Indore
102081,C328,30-12-2023,Electronics,Headphones,3,1250,3750,UPI,3,Hyderabad
102082,C401,12-08-2023,Home,Chair,2,4158,8316,Debit Card,4,Bhopal
102083,C644,14-12-2023,Home,Cookware,5,18561,92805,Debit Card,6,Bhopal
102084,C903,06-02-2023,Home,Table,3,1154,3462,UPI,5,Mumbai
102085,C114,05-11-2023,Clothing,Jeans,3,6125,18375,Credit Card,4,Bangalore
102086,C174,22-11-2023,Sports,Shoes,2,3615,7230,Debit Card,4,Hyderabad
102087,C108,20-09-2023,Home,Table,4,10284,41136,COD,7,Pune
102088,C106,27-05-2023,Beauty,Cream,5,13556,67780,COD,4,Hyderabad
102089,C268,27-04-2023,Beauty,Cream,1,18981,18981,COD,2,Hyderabad
102090,C457,21-11-2023,Home,Table,4,2176,8704,COD,6,Indore
102091,C215,19-03-2023,Sports,Cricket Bat,1,16048,16048,Credit Card,7,Chennai
102092,C388,14-05-2023,Beauty,Perfume,5,1688,8440,Credit Card,7,Bangalore
102093,C757,16-09-2023,Clothing,Shirt,1,9324,9324,Credit Card,7,Mumbai
102094,C974,23-03-2023,Sports,Cricket Bat,2,15143,30286,Debit Card,3,Bhopal
102095,C284,10-04-2023,Beauty,Face Wash,3,13738,41214,Debit Card,7,Delhi
102096,C838,28-03-2023,Sports,Football,4,9413,37652,UPI,5,Indore
102097,C699,25-09-2023,Electronics,Laptop,1,16312,16312,COD,3,Mumbai
102098,C736,02-02-2023,Clothing,T-Shirt,4,15294,61176,Debit Card,3,Bhopal
102099,C661,14-08-2023,Home,Table,2,9436,18872,COD,6,Bhopal
102100,C572,01-03-2023,Sports,Gloves,4,5595,22380,Debit Card,3,Mumbai
102101,C689,14-01-2023,Electronics,Phone,1,19237,19237,Credit Card,4,Hyderabad
102102,C443,05-12-2023,Home,Mixer,5,7677,38385,UPI,4,Bhopal
102103,C645,16-06-2023,Beauty,Cream,5,17166,85830,Debit Card,6,Chennai
102104,C497,27-10-2023,Electronics,Headphones,3,5120,15360,Debit Card,2,Chennai
102105,C178,12-07-2023,Clothing,Jacket,2,18749,37498,Credit Card,2,Indore
102106,C616,06-06-2023,Electronics,Laptop,4,15713,62852,Credit Card,7,Pune
102107,C826,23-10-2023,Clothing,Shirt,3,14763,44289,COD,3,Delhi
102108,C872,13-09-2023,Clothing,Jeans,1,14074,14074,UPI,2,Hyderabad
102109,C168,05-11-2023,Sports,Cricket Bat,2,2084,4168,COD,4,Bhopal
102110,C345,27-09-2023,Home,Chair,4,7313,29252,Credit Card,3,Delhi
102111,C228,06-02-2023,Beauty,Perfume,5,4405,22025,Debit Card,6,Delhi
102112,C663,25-06-2023,Sports,Cricket Bat,1,19347,19347,UPI,3,Delhi
102113,C292,31-12-2023,Beauty,Face Wash,1,10213,10213,UPI,6,Hyderabad
102114,C174,03-11-2023,Clothing,Jacket,2,2097,4194,Credit Card,2,Mumbai
102115,C968,14-08-2023,Electronics,Laptop,4,8523,34092,UPI,5,Delhi
102116,C989,23-08-2023,Home,Chair,4,2338,9352,COD,7,Pune
102117,C504,24-06-2023,Home,Mixer,4,9313,37252,Credit Card,5,Bhopal
102118,C869,19-04-2023,Electronics,Phone,2,17629,35258,UPI,5,Pune
102119,C360,20-07-2023,Clothing,Jacket,2,5154,10308,Credit Card,4,Indore
102120,C962,11-06-2023,Home,Table,3,6403,19209,Credit Card,6,Mumbai
102121,C627,04-01-2023,Clothing,Jacket,2,3364,6728,Credit Card,2,Bhopal
102122,C172,25-09-2023,Beauty,Shampoo,4,688,2752,COD,6,Bhopal
102123,C151,19-07-2023,Beauty,Face Wash,5,621,3105,Credit Card,5,Bangalore
102124,C820,25-10-2023,Clothing,Jacket,1,18975,18975,UPI,5,Delhi
102125,C468,31-10-2023,Sports,Shoes,3,19648,58944,Debit Card,5,Bhopal
102126,C170,03-08-2023,Sports,Cricket Bat,3,11853,35559,COD,7,Delhi
102127,C336,25-01-2023,Home,Table,1,4420,4420,UPI,3,Mumbai
102128,C157,19-11-2023,Clothing,T-Shirt,3,13867,41601,UPI,4,Hyderabad
102129,C322,06-07-2023,Sports,Cricket Bat,3,14292,42876,COD,3,Delhi
102130,C616,02-12-2023,Sports,Cricket Bat,4,7078,28312,Debit Card,4,Bhopal
102131,C887,02-10-2023,Beauty,Cream,1,2622,2622,COD,5,Chennai
102132,C247,25-06-2023,Beauty,Shampoo,3,1842,5526,COD,5,Hyderabad
102133,C220,17-06-2023,Electronics,Headphones,2,18242,36484,Credit Card,6,Hyderabad
102134,C263,17-12-2023,Electronics,Laptop,5,14059,70295,UPI,3,Bhopal
102135,C890,15-03-2023,Clothing,T-Shirt,1,17275,17275,COD,2,Bhopal
102136,C895,08-12-2023,Clothing,Jeans,5,13598,67990,UPI,4,Chennai
102137,C274,18-09-2023,Sports,Cricket Bat,1,4434,4434,Debit Card,3,Mumbai
102138,C296,13-02-2023,Beauty,Perfume,4,9991,39964,Credit Card,7,Delhi
102139,C325,12-08-2023,Beauty,Face Wash,1,17403,17403,COD,2,Bangalore
102140,C467,28-10-2023,Beauty,Perfume,1,19460,19460,COD,3,Bhopal
102141,C247,17-08-2023,Home,Chair,2,886,1772,COD,5,Bhopal
102142,C510,23-10-2023,Clothing,Jacket,2,16856,33712,COD,7,Delhi
102143,C615,03-02-2023,Electronics,Laptop,4,1604,6416,COD,2,Hyderabad
102144,C725,04-03-2023,Sports,Cricket Bat,3,3996,11988,Credit Card,2,Indore
102145,C538,08-01-2023,Clothing,Shirt,5,6912,34560,COD,6,Indore
102146,C287,03-07-2023,Electronics,Laptop,3,18601,55803,COD,6,Bangalore
102147,C821,23-06-2023,Electronics,Headphones,2,17585,35170,UPI,7,Bhopal
102148,C618,12-06-2023,Clothing,Shirt,2,9231,18462,UPI,7,Pune
102149,C236,02-10-2023,Home,Mixer,4,4007,16028,Credit Card,7,Mumbai
102150,C287,13-02-2023,Home,Cookware,4,3496,13984,COD,3,Pune
102151,C585,02-11-2023,Sports,Shoes,3,4658,13974,Debit Card,5,Bhopal
102152,C975,01-01-2023,Home,Mixer,3,3310,9930,COD,6,Chennai
102153,C481,27-04-2023,Beauty,Shampoo,1,17122,17122,UPI,3,Indore
102154,C289,14-12-2023,Electronics,Phone,2,9333,18666,Credit Card,2,Chennai
102155,C845,26-06-2023,Electronics,Mouse,1,5205,5205,Credit Card,6,Bhopal
102156,C643,25-03-2023,Sports,Shoes,1,3913,3913,UPI,7,Bhopal
102157,C134,29-03-2023,Electronics,Mouse,1,12543,12543,UPI,4,Hyderabad
102158,C148,11-06-2023,Clothing,Jacket,2,1139,2278,Debit Card,2,Bhopal
102159,C873,20-10-2023,Home,Chair,2,14721,29442,Credit Card,4,Pune
102160,C978,18-07-2023,Electronics,Headphones,2,1098,2196,UPI,7,Delhi
102161,C650,08-10-2023,Clothing,Jeans,3,13602,40806,UPI,2,Delhi
102162,C233,03-12-2023,Sports,Football,1,7519,7519,Credit Card,4,Bangalore
102163,C308,05-02-2023,Sports,Football,5,11664,58320,COD,3,Chennai
102164,C168,13-04-2023,Beauty,Perfume,5,15812,79060,Credit Card,3,Delhi
102165,C523,20-07-2023,Electronics,Mouse,2,1994,3988,UPI,5,Bhopal
102166,C410,08-01-2023,Beauty,Perfume,4,8433,33732,Debit Card,2,Chennai
102167,C940,23-06-2023,Electronics,Laptop,1,8294,8294,Debit Card,6,Delhi
102168,C394,03-04-2023,Electronics,Mouse,2,1272,2544,COD,6,Chennai
102169,C753,06-07-2023,Clothing,Shirt,4,309,1236,UPI,7,Mumbai
102170,C350,16-12-2023,Home,Table,2,18433,36866,COD,3,Delhi
102171,C669,28-05-2023,Electronics,Laptop,1,7890,7890,Debit Card,3,Bangalore
102172,C359,02-12-2023,Beauty,Perfume,1,4541,4541,Credit Card,5,Delhi
102173,C605,02-08-2023,Beauty,Face Wash,3,13412,40236,Credit Card,4,Bangalore
102174,C651,26-12-2023,Home,Chair,1,19699,19699,UPI,5,Hyderabad
102175,C271,27-12-2023,Beauty,Shampoo,4,16038,64152,COD,4,Bangalore
102176,C156,13-02-2023,Electronics,Phone,2,18053,36106,COD,5,Delhi
102177,C468,04-12-2023,Home,Table,3,19677,59031,Debit Card,5,Hyderabad
102178,C636,18-03-2023,Electronics,Phone,3,7885,23655,Credit Card,7,Indore
102179,C962,29-06-2023,Electronics,Laptop,3,18213,54639,COD,2,Delhi
102180,C257,26-09-2023,Home,Cookware,4,11456,45824,Debit Card,7,Delhi
102181,C393,05-03-2023,Sports,Shoes,1,14160,14160,UPI,4,Indore
102182,C431,02-04-2023,Electronics,Headphones,3,4900,14700,COD,3,Pune
102183,C861,12-03-2023,Beauty,Cream,5,19325,96625,UPI,2,Delhi
102184,C386,18-03-2023,Home,Mixer,1,12720,12720,COD,2,Chennai
102185,C835,08-07-2023,Sports,Shoes,3,19766,59298,Credit Card,5,Bangalore
102186,C787,12-05-2023,Clothing,Jacket,4,14551,58204,Debit Card,2,Hyderabad
102187,C357,08-05-2023,Electronics,Headphones,3,12079,36237,UPI,3,Pune
102188,C681,09-11-2023,Electronics,Headphones,5,10470,52350,Debit Card,2,Bangalore
102189,C878,26-11-2023,Electronics,Laptop,4,19410,77640,Credit Card,4,Delhi
102190,C800,13-09-2023,Sports,Gloves,5,11469,57345,UPI,3,Delhi
102191,C563,20-12-2023,Sports,Football,4,10097,40388,Credit Card,3,Hyderabad
102192,C143,05-03-2023,Clothing,Jacket,5,8739,43695,UPI,5,Indore
102193,C863,09-03-2023,Electronics,Phone,3,8119,24357,Credit Card,3,Indore
102194,C173,11-08-2023,Clothing,T-Shirt,2,15038,30076,UPI,4,Bhopal
102195,C519,15-09-2023,Electronics,Laptop,3,15011,45033,COD,3,Bhopal
102196,C232,28-08-2023,Sports,Gloves,3,16055,48165,Credit Card,3,Chennai
102197,C645,17-01-2023,Sports,Cricket Bat,4,16529,66116,UPI,6,Chennai
102198,C997,20-12-2023,Home,Chair,3,15579,46737,COD,7,Chennai
102199,C797,18-05-2023,Sports,Football,2,7699,15398,Credit Card,2,Bangalore
102200,C874,26-09-2023,Clothing,Shirt,4,17366,69464,COD,3,Bangalore
102201,C157,29-06-2023,Home,Chair,1,15143,15143,Debit Card,7,Delhi
102202,C234,19-03-2023,Clothing,Jeans,4,478,1912,COD,4,Mumbai
102203,C721,19-11-2023,Electronics,Phone,4,11460,45840,UPI,7,Delhi
102204,C631,20-08-2023,Clothing,Jeans,1,16763,16763,UPI,3,Indore
102205,C840,02-08-2023,Electronics,Headphones,4,1888,7552,Debit Card,7,Hyderabad
102206,C527,11-12-2023,Sports,Football,1,10916,10916,Credit Card,4,Pune
102207,C640,15-09-2023,Clothing,T-Shirt,1,19958,19958,UPI,2,Chennai
102208,C468,12-09-2023,Clothing,Jeans,3,11274,33822,Credit Card,3,Chennai
102209,C637,04-10-2023,Electronics,Phone,4,19943,79772,COD,3,Pune
102210,C311,17-10-2023,Beauty,Shampoo,4,216,864,UPI,4,Bangalore
102211,C927,28-01-2023,Sports,Gloves,3,19817,59451,UPI,3,Delhi
102212,C371,01-10-2023,Sports,Cricket Bat,1,13290,13290,UPI,7,Chennai
102213,C747,17-05-2023,Clothing,Shirt,1,6899,6899,Credit Card,4,Chennai
102214,C369,27-05-2023,Clothing,T-Shirt,2,13929,27858,UPI,5,Bangalore
102215,C828,27-03-2023,Clothing,Jeans,5,1919,9595,Credit Card,2,Pune
102216,C459,05-05-2023,Electronics,Headphones,4,5939,23756,Debit Card,5,Mumbai
102217,C204,26-02-2023,Sports,Gloves,3,14657,43971,UPI,7,Indore
102218,C862,23-07-2023,Clothing,Jeans,2,13187,26374,Debit Card,6,Pune
102219,C280,18-06-2023,Sports,Cricket Bat,5,1429,7145,UPI,4,Mumbai
102220,C110,07-04-2023,Sports,Football,4,19884,79536,COD,7,Delhi
102221,C441,25-07-2023,Sports,Shoes,2,14692,29384,Debit Card,7,Bhopal
102222,C266,04-10-2023,Beauty,Shampoo,3,10815,32445,Credit Card,7,Bhopal
102223,C229,11-06-2023,Electronics,Mouse,4,10942,43768,UPI,5,Chennai
102224,C981,09-07-2023,Clothing,Shirt,4,10813,43252,COD,4,Bhopal
102225,C827,15-10-2023,Sports,Shoes,4,14868,59472,COD,6,Bhopal
102226,C463,07-04-2023,Sports,Gloves,1,14233,14233,UPI,5,Pune
102227,C744,10-02-2023,Home,Chair,4,2032,8128,UPI,7,Indore
102228,C226,14-12-2023,Electronics,Headphones,5,14073,70365,COD,2,Bangalore
102229,C459,26-10-2023,Sports,Cricket Bat,3,1021,3063,COD,2,Pune
102230,C478,29-10-2023,Beauty,Perfume,2,10862,21724,UPI,7,Bhopal
102231,C293,07-01-2023,Sports,Shoes,3,12287,36861,COD,3,Delhi
